filename,label,region,region_name,location_name,dfo_date,scene_date,scene_id,lat,lon,cloud_cover,days_from_spawn,spawn_length_m,spawn_width_m,survey_method,spawn_score
CC_2016-03-31_52.447222_-128.171944.png,no-spawn,CC,Central Coast,Neekas Inlt,2016-03-23,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.447222,-128.171944,0.217,8,750.0,10.0,Dive,
CC_2016-03-31_52.456389_-128.156667.png,no-spawn,CC,Central Coast,Neekas Cv,2016-03-23,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.456389,-128.156667,0.217,8,1750.0,14.4,Dive,
CC_2016-03-31_52.4819_-128.672.png,spawn,CC,Central Coast,E Higgins Pass,2016-03-26,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.4819,-128.672,0.217,5,2100.0,156.5,Dive,
CC_2016-03-31_52.4882_-128.087.png,no-spawn,CC,Central Coast,Spiller Chnl Hd,2016-03-17,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.4882,-128.087,0.217,14,10850.0,24.870967741935484,Dive,
CC_2016-03-31_52.5175_-128.742222.png,spawn,CC,Central Coast,Parsons Anch,2016-03-25,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.5175,-128.742222,0.217,6,2900.0,121.0,Dive,
CC_2016-03-31_52.526944_-128.025833.png,no-spawn,CC,Central Coast,Ellerslie Bay,2016-03-21,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.526944,-128.025833,0.217,10,3075.0,27.0,Dive,
CC_2016-03-31_52.529252_-128.741145.png,spawn,CC,Central Coast,Marvin Is,2016-04-06,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.529252,-128.741145,0.217,6,1750.0,112.6,Dive,
CC_2016-03-31_52.530556_-128.698333.png,spawn,CC,Central Coast,Osment Inlt,2016-03-25,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.530556,-128.698333,0.217,6,2450.0,34.375,Dive,
CC_2016-03-31_52.535_-128.828333.png,spawn,CC,Central Coast,Abrams Is,2016-03-25,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.535,-128.828333,0.217,6,3075.0,58.111111111111114,Dive,
CC_2016-03-31_52.557222_-128.651389.png,no-spawn,CC,Central Coast,Kwakwa Cr,2016-03-28,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.557222,-128.651389,0.217,3,2425.0,30.0,Dive,
CC_2016-03-31_52.558333_-128.813889.png,spawn,CC,Central Coast,Wilby Pt,2016-03-25,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.558333,-128.813889,0.217,6,5500.0,58.375,Dive,
CC_2016-03-31_52.592222_-128.1025.png,no-spawn,CC,Central Coast,Spiller Inlt,2016-03-23,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.592222,-128.1025,0.217,8,3500.0,33.9,Dive,
CC_2016-03-31_52.592818_-128.755094.png,spawn,CC,Central Coast,Wingate Pt,2016-04-04,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.592818,-128.755094,0.217,4,1825.0,23.8,Dive,
CC_2016-03-31_52.595_-129.1525.png,spawn,CC,Central Coast,Clifford Bay,2016-03-17,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UVU_20210211T005855,52.595,-129.1525,1.164064,14,2875.0,24.0,Dive,
CC_2016-03-31_52.605198_-129.185031.png,spawn,CC,Central Coast,Woodcock Is,2016-03-17,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UVU_20210211T005855,52.605198,-129.185031,1.164064,14,1325.0,26.0,Dive,
CC_2016-03-31_52.614722_-128.587222.png,spawn,CC,Central Coast,Meyers Psg,2016-04-04,2016-03-31,S2A_MSIL2A_20160331T194312_R042_T09UWU_20210211T005842,52.614722,-128.587222,0.217,4,2625.0,29.875,Dive,
CC_2017-04-05_52.128061_-128.389835.png,no-spawn,CC,Central Coast,Thompson Bay,2017-04-06,2017-04-05,S2A_MSIL2A_20170405T193921_R042_T09UWT_20210209T050348,52.128061,-128.389835,67.214226,1,2450.0,35.857142857142854,Dive,
CC_2017-04-12_52.171389_-127.995278.png,no-spawn,CC,Central Coast,Gunboat Pass,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.171389,-127.995278,54.295684,1,1400.0,26.0,Dive,
CC_2017-04-12_52.238333_-128.276944.png,no-spawn,CC,Central Coast,Idol Pt,2017-04-13,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.238333,-128.276944,54.295684,1,350.0,20.0,Dive,
CC_2017-04-12_52.247222_-128.046111.png,no-spawn,CC,Central Coast,Troup Psg,2017-04-12,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.247222,-128.046111,54.295684,0,3850.0,41.583333333333336,Dive,
CC_2017-04-12_52.256015_-128.294649.png,no-spawn,CC,Central Coast,Bullen Rk,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.256015,-128.294649,54.295684,1,1700.0,15.2,Dive,
CC_2017-04-12_52.260556_-128.316944.png,no-spawn,CC,Central Coast,Bush Pt,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.260556,-128.316944,54.295684,1,2225.0,37.0,Dive,
CC_2017-04-12_52.266944_-128.275.png,no-spawn,CC,Central Coast,Foote Islets,2017-04-13,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.266944,-128.275,54.295684,1,1400.0,11.25,Dive,
CC_2017-04-12_52.273889_-128.401667.png,no-spawn,CC,Central Coast,Ivory Is,2017-04-10,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.273889,-128.401667,54.295684,2,1950.0,62.416666666666664,Dive,
CC_2017-04-12_52.275833_-128.361667.png,no-spawn,CC,Central Coast,Balagny Pass,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.275833,-128.361667,54.295684,1,675.0,8.5,Dive,
CC_2017-04-12_52.276111_-128.369167.png,no-spawn,CC,Central Coast,Watch Is,2017-04-10,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.276111,-128.369167,54.295684,2,3325.0,43.5,Dive,
CC_2017-04-12_52.280103_-128.268926.png,no-spawn,CC,Central Coast,Shingle Rk,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.280103,-128.268926,54.295684,1,2175.0,20.714285714285715,Dive,
CC_2017-04-12_52.280278_-128.386111.png,no-spawn,CC,Central Coast,Branks It,2017-04-10,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.280278,-128.386111,54.295684,2,1400.0,55.25,Dive,
CC_2017-04-12_52.283611_-128.374722.png,no-spawn,CC,Central Coast,Blair Inlt,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.283611,-128.374722,54.295684,1,1250.0,6.5,Dive,
CC_2017-04-12_52.284722_-128.404167.png,no-spawn,CC,Central Coast,Cameron Pt,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.284722,-128.404167,54.295684,1,1460.0,124.4,Dive,
CC_2017-04-12_52.285339_-128.236542.png,no-spawn,CC,Central Coast,Spiller Chnl,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.285339,-128.236542,54.295684,1,8275.0,22.75,Dive,
CC_2017-04-12_52.288333_-128.373334.png,no-spawn,CC,Central Coast,Powell Anch,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.288333,-128.373334,54.295684,1,4750.0,81.8,Dive,
CC_2017-04-12_52.296111_-128.369722.png,no-spawn,CC,Central Coast,Reid Pass,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.296111,-128.369722,54.295684,1,1390.0,16.5,Dive,
CC_2017-04-12_52.298889_-128.398333.png,no-spawn,CC,Central Coast,King Cv,2017-04-10,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.298889,-128.398333,54.295684,2,475.0,103.5,Dive,
CC_2017-04-12_52.300833_-128.383889.png,no-spawn,CC,Central Coast,Cecilia Is,2017-04-10,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.300833,-128.383889,54.295684,2,350.0,81.5,Dive,
CC_2017-04-12_52.305833_-128.2575.png,no-spawn,CC,Central Coast,Tankeeah River,2017-04-13,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.305833,-128.2575,54.295684,1,2100.0,32.0,Dive,
CC_2017-04-12_52.312222_-128.352778.png,no-spawn,CC,Central Coast,Oliver Cv,2017-04-10,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.312222,-128.352778,54.295684,2,2150.0,58.285714285714285,Dive,
CC_2017-04-12_52.313611_-128.3575.png,no-spawn,CC,Central Coast,Port Blackney,2017-04-10,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.313611,-128.3575,54.295684,2,1050.0,45.0,Dive,
CC_2017-04-12_52.329444_-128.343056.png,no-spawn,CC,Central Coast,Leighton Is,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.329444,-128.343056,54.295684,1,1400.0,57.25,Dive,
CC_2017-04-12_52.336944_-128.328333.png,no-spawn,CC,Central Coast,Lambard Inlt,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.336944,-128.328333,54.295684,1,700.0,58.0,Dive,
CC_2017-04-12_52.341944_-128.341944.png,no-spawn,CC,Central Coast,Lady Trutch Pass,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.341944,-128.341944,54.295684,1,525.0,13.0,Dive,
CC_2017-04-12_52.370254_-128.217934.png,no-spawn,CC,Central Coast,Don Lgn,2017-04-11,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.370254,-128.217934,54.295684,1,2800.0,65.625,Dive,
CC_2017-04-12_52.395833_-128.168611.png,no-spawn,CC,Central Coast,Mosquito Bay,2017-04-06,2017-04-12,S2A_MSIL2A_20170412T192901_R142_T09UWU_20210209T070718,52.395833,-128.168611,54.295684,6,4950.0,37.46153846153846,Dive,
CC_2017-04-25_52.5175_-128.742222.png,no-spawn,CC,Central Coast,Parsons Anch,2017-03-28,2017-04-25,S2A_MSIL2A_20170425T193901_R042_T09UWU_20210209T104027,52.5175,-128.742222,52.866972,28,2700.0,100.0,Dive,
CC_2017-04-25_52.529252_-128.741145.png,no-spawn,CC,Central Coast,Marvin Is,2017-03-28,2017-04-25,S2A_MSIL2A_20170425T193901_R042_T09UWU_20210209T104027,52.529252,-128.741145,52.866972,28,1750.0,180.2,Dive,
CC_2017-04-25_52.530556_-128.698333.png,no-spawn,CC,Central Coast,Osment Inlt,2017-03-28,2017-04-25,S2A_MSIL2A_20170425T193901_R042_T09UWU_20210209T104027,52.530556,-128.698333,52.866972,28,4900.0,54.733333333333334,Dive,
CC_2017-04-25_52.592818_-128.755094.png,no-spawn,CC,Central Coast,Wingate Pt,2017-03-28,2017-04-25,S2A_MSIL2A_20170425T193901_R042_T09UWU_20210209T104027,52.592818,-128.755094,52.866972,28,1050.0,13.0,Dive,
CC_2018-04-03_52.505556_-129.031667.png,spawn,CC,Central Coast,Weeteeam Bay,2018-03-28,2018-04-03,S2A_MSIL2A_20180403T194941_R085_T09UVU_20201012T174845,52.505556,-129.031667,15.511072,6,300.0,5.5,Dive,0.9721373617649078
CC_2019-03-28_52.280103_-128.268926.png,no-spawn,CC,Central Coast,Shingle Rk,2019-03-29,2019-03-28,S2B_MSIL2A_20190328T193019_R142_T09UWT_20201007T114826,52.280103,-128.268926,0.174735,1,2200.0,42.857142857142854,Dive,0.9781540334224701
CC_2019-03-31_52.276111_-128.369167.png,spawn,CC,Central Coast,Watch Is,2019-03-30,2019-03-31,S2B_MSIL2A_20190331T194009_R042_T09UWU_20201007T125734,52.276111,-128.369167,0.651021,1,2875.0,56.0,Dive,0.9899444878101349
CC_2019-03-31_52.280278_-128.386111.png,no-spawn,CC,Central Coast,Branks It,2019-03-30,2019-03-31,S2B_MSIL2A_20190331T194009_R042_T09UWU_20201007T125734,52.280278,-128.386111,0.651021,1,3500.0,15.5,Dive,0.9947905540466309
CC_2019-03-31_52.592818_-128.755094.png,no-spawn,CC,Central Coast,Wingate Pt,2019-03-24,2019-03-31,S2B_MSIL2A_20190331T194009_R042_T09UWU_20201007T125734,52.592818,-128.755094,0.651021,7,2275.0,23.0,Dive,0.9752178490161896
CC_2019-03-31_52.61_-128.773333.png,no-spawn,CC,Central Coast,Milne Is,2019-04-03,2019-03-31,S2B_MSIL2A_20190331T194009_R042_T09UWU_20201007T125734,52.61,-128.773333,0.651021,3,700.0,48.333333333333336,Dive,0.9652858674526215
CC_2020-03-20_52.152046_-128.377695.png,no-spawn,CC,Central Coast,Cree Pt,2020-03-20,2020-03-20,S2A_MSIL2A_20200320T194111_R042_T09UWU_20201013T045106,52.152046,-128.377695,0.372336,0,1750.0,30.2,Dive,0.9834592938423157
CC_2020-03-25_52.283611_-128.374722.png,spawn,CC,Central Coast,Blair Inlt,2020-03-27,2020-03-25,S2B_MSIL2A_20200325T193949_R042_T09UWT_20201019T110645,52.283611,-128.374722,0.194432,2,4225.0,24.923076923076923,Dive,0.9835944771766663
CC_2021-04-17_52.595_-129.1525.png,spawn,CC,Central Coast,Clifford Bay,2021-04-08,2021-04-17,S2A_MSIL2A_20210417T194901_R085_T09UVU_20210418T064657,52.595,-129.1525,0.021043,9,350.0,43.0,Dive,0.9581482239171604
CC_2025-04-03_52.156389_-128.408611.png,spawn,CC,Central Coast,Waskesiu Pass,2025-04-02,2025-04-03,S2C_MSIL2A_20250403T194001_R042_T09UWU_20250404T003817,52.156389,-128.408611,0.662921,1,175.0,65.0,Dive,0.9881385266780853
CC_2025-04-03_52.221389_-128.261389.png,spawn,CC,Central Coast,Dundivan Inlt,2025-04-03,2025-04-03,S2C_MSIL2A_20250403T194001_R042_T09UWU_20250404T003817,52.221389,-128.261389,0.662921,0,2350.0,27.571428571428573,Dive,0.9756767451763153
CC_2025-04-03_52.273889_-128.401667.png,spawn,CC,Central Coast,Ivory Is,2025-03-31,2025-04-03,S2C_MSIL2A_20250403T194001_R042_T09UWU_20250404T003817,52.273889,-128.401667,0.662921,3,350.0,116.0,Dive,0.9840424060821533
CC_2025-04-03_52.280278_-128.386111.png,spawn,CC,Central Coast,Branks It,2025-03-31,2025-04-03,S2C_MSIL2A_20250403T194001_R042_T09UWU_20250404T003817,52.280278,-128.386111,0.662921,3,700.0,22.5,Dive,0.9905943870544434
CC_2025-04-03_52.535_-128.828333.png,spawn,CC,Central Coast,Abrams Is,2025-03-31,2025-04-03,S2C_MSIL2A_20250403T194001_R042_T09UWU_20250404T003817,52.535,-128.828333,0.662921,3,2425.0,33.714285714285715,Dive,0.9921342432498932
CC_2025-04-03_52.605198_-129.185031.png,spawn,CC,Central Coast,Woodcock Is,2025-03-31,2025-04-03,S2C_MSIL2A_20250403T194001_R042_T09UVU_20250404T003817,52.605198,-129.185031,11.938441,3,1350.0,56.5,Dive,0.9961729049682617
HG_2020-04-07_52.285556_-131.286389.png,spawn,HG,Haida Gwaii,Sea Pigeon Is,2020-04-05,2020-04-07,S2B_MSIL2A_20200407T194909_R085_T09UUU_20200925T110016,52.285556,-131.286389,3.731812,2,350.0,30.0,Surface,0.9779184460639954
HG_2020-04-07_52.301667_-131.251111.png,spawn,HG,Haida Gwaii,Kankidas Pt,2020-04-07,2020-04-07,S2B_MSIL2A_20200407T194909_R085_T09UUU_20200925T110016,52.301667,-131.251111,3.731812,0,350.0,70.0,Surface,0.94573807121906
HG_2024-04-16_52.446311_-131.320919.png,spawn,HG,Haida Gwaii,Alder Is,2024-04-02,2024-04-16,S2B_MSIL2A_20240416T194859_R085_T09UUU_20240417T003214,52.446311,-131.320919,1.382348,14,350.0,3.0,Surface,0.9736737608909607
PRD_2018-03-17_54.429167_-130.488889.png,spawn,PRD,Prince Rupert District,Tree Bluff,2018-03-23,2018-03-17,S2A_MSIL2A_20180317T200141_R128_T09UVA_20201013T101524,54.429167,-130.488889,0.232939,6,5375.0,292.3636363636364,Dive,0.9591093361377716
PRD_2018-03-17_54.450278_-130.463333.png,spawn,PRD,Prince Rupert District,Reeks Pt,2018-03-24,2018-03-17,S2A_MSIL2A_20180317T200141_R128_T09UVA_20201013T101524,54.450278,-130.463333,0.232939,7,2150.0,177.0,Dive,0.9589747786521912
PRD_2019-03-19_54.495_-130.463333.png,spawn,PRD,Prince Rupert District,Burnt Cliff Is,2019-03-20,2019-03-19,S2A_MSIL2A_20190319T195131_R085_T09UUA_20201007T081509,54.495,-130.463333,0.05359,1,2950.0,272.25,Dive,0.965175598859787
PRD_2019-03-19_54.505405_-130.469005.png,spawn,PRD,Prince Rupert District,Mist Is,2019-03-20,2019-03-19,S2A_MSIL2A_20190319T195131_R085_T09UUA_20201007T081509,54.505405,-130.469005,0.05359,1,1575.0,8.6,Dive,0.9665548205375671
PRD_2019-03-24_54.379138_-130.780083.png,spawn,PRD,Prince Rupert District,Melville Is W,2019-03-25,2019-03-24,S2B_MSIL2A_20190324T195049_R085_T09UUA_20201007T101850,54.379138,-130.780083,0.704822,1,1750.0,132.0,Dive,0.9616971015930176
PRD_2019-03-24_54.450278_-130.463333.png,spawn,PRD,Prince Rupert District,Reeks Pt,2019-03-22,2019-03-24,S2B_MSIL2A_20190324T195049_R085_T09UUA_20201007T101850,54.450278,-130.463333,0.704822,2,2300.0,107.42857142857143,Dive,0.9622804522514343
PRD_2020-03-23_54.505405_-130.469005.png,spawn,PRD,Prince Rupert District,Mist Is,2020-03-17,2020-03-23,S2A_MSIL2A_20200323T195051_R085_T09UUA_20201020T023014,54.505405,-130.469005,0.397487,6,350.0,112.0,Surface,0.9699331521987915
PRD_2022-04-12_53.908333_-130.678889.png,spawn,PRD,Prince Rupert District,Clamshell Is,2022-03-30,2022-04-12,S2A_MSIL2A_20220412T194901_R085_T08UQE_20220413T175535,53.908333,-130.678889,1.346704,13,350.0,14.0,Dive,0.9460143468435317
PRD_2023-03-28_53.825634_-130.639904.png,spawn,PRD,Prince Rupert District,Freeman Pass,2023-03-30,2023-03-28,S2A_MSIL2A_20230328T195021_R085_T09UVV_20240830T045416,53.825634,-130.639904,0.047757,2,5800.0,155.0,Dive,0.9686426520347595
PRD_2023-03-28_53.850278_-130.587222.png,no-spawn,PRD,Prince Rupert District,Coquitlam Is,2023-04-01,2023-03-28,S2A_MSIL2A_20230328T195021_R085_T09UVV_20240830T045416,53.850278,-130.587222,0.047757,4,2850.0,44.875,Dive,0.9734749495983124
PRD_2023-03-28_53.850556_-130.566389.png,no-spawn,PRD,Prince Rupert District,Nubble Pt,2023-04-02,2023-03-28,S2A_MSIL2A_20230328T195021_R085_T09UVV_20240830T045416,53.850556,-130.566389,0.047757,5,2625.0,38.125,Dive,0.9734749495983124
PRD_2023-03-28_53.891389_-130.704722.png,spawn,PRD,Prince Rupert District,Porcher Pen,2023-04-02,2023-03-28,S2A_MSIL2A_20230328T195021_R085_T08UQE_20230329T035557,53.891389,-130.704722,0.057916,5,25.0,50.0,Dive,0.9591642320156097
PRD_2023-03-28_54.450278_-130.463333.png,spawn,PRD,Prince Rupert District,Reeks Pt,2023-03-27,2023-03-28,S2A_MSIL2A_20230328T195021_R085_T09UVA_20240830T045416,54.450278,-130.463333,10.970386,1,2300.0,225.0,Dive,0.9679626524448395
PRD_2023-03-28_54.495_-130.463333.png,no-spawn,PRD,Prince Rupert District,Burnt Cliff Is,2023-03-27,2023-03-28,S2A_MSIL2A_20230328T195021_R085_T09UVA_20240830T045416,54.495,-130.463333,10.970386,1,1925.0,153.2,Dive,0.9590295553207397
PRD_2024-03-20_54.429167_-130.488889.png,spawn,PRD,Prince Rupert District,Tree Bluff,2024-03-17,2024-03-20,S2B_MSIL2A_20240320T200029_R128_T09UVA_20240321T012300,54.429167,-130.488889,0.002634,3,5375.0,397.125,Dive,0.9618046581745148
PRD_2024-03-20_54.495_-130.463333.png,spawn,PRD,Prince Rupert District,Burnt Cliff Is,2024-03-18,2024-03-20,S2B_MSIL2A_20240320T200029_R128_T09UVA_20240321T012300,54.495,-130.463333,0.002634,2,2950.0,199.2,Dive,0.9622882902622223
PRD_2024-03-20_54.505405_-130.469005.png,spawn,PRD,Prince Rupert District,Mist Is,2024-03-18,2024-03-20,S2B_MSIL2A_20240320T200029_R128_T09UVA_20240321T012300,54.505405,-130.469005,0.002634,2,725.0,10.0,Dive,0.9668603837490082
PRD_2024-03-20_54.51184_-130.459677.png,spawn,PRD,Prince Rupert District,Flat Top Islets,2024-03-18,2024-03-20,S2B_MSIL2A_20240320T200029_R128_T09UVA_20240321T012300,54.51184,-130.459677,0.002634,2,700.0,25.0,Dive,0.9607331156730652
PRD_2025-04-01_54.456573_-130.390703.png,spawn,PRD,Prince Rupert District,Big Bay,2025-03-24,2025-04-01,S2B_MSIL2A_20250401T194859_R085_T09UUA_20250401T231335,54.456573,-130.390703,8.108513,8,875.0,261.0,Dive,0.9721024334430695
PRD_2025-04-01_54.595642_-130.430918.png,spawn,PRD,Prince Rupert District,Grassy Pt,2025-04-02,2025-04-01,S2B_MSIL2A_20250401T194859_R085_T09UUA_20250401T231335,54.595642,-130.430918,8.108513,1,4350.0,30.818181818181817,Dive,0.9711029231548309
PRD_2025-04-16_53.835504_-130.446605.png,no-spawn,PRD,Prince Rupert District,Gladstone Is,2025-04-10,2025-04-16,S2C_MSIL2A_20250416T194921_R085_T09UVV_20250417T010503,53.835504,-130.446605,7.893375,6,0,0,Incomplete,0.9754334986209869
WCVI_2017-02-18_49.8162_-126.972.png,spawn,WCVI,West Coast Vancouver Island,Nuchatlitz Inner,2017-03-10,2017-02-18,S2A_MSIL2A_20170218T192431_R099_T09UXR_20210208T142252,49.8162,-126.972,6.315501,20,1900.0,218.8,Dive,0.9857946932315826
WCVI_2017-03-30_48.915046_-125.49232.png,no-spawn,WCVI,West Coast Vancouver Island,Newcombe Chnl,2017-03-18,2017-03-30,S2A_MSIL2A_20170330T191951_R099_T09UYQ_20210209T031205,48.915046,-125.49232,4.275623,12,700.0,320.0,Dive,0.9723272323608398
WCVI_2018-03-03_49.444538_-126.462121.png,spawn,WCVI,West Coast Vancouver Island,Leclaire Pt,2018-03-10,2018-03-03,S2B_MSIL2A_20180303T193309_R142_T09UXQ_20201013T061244,49.444538,-126.462121,3.114493,7,175.0,0,Incomplete,0.9629321396350861
WCVI_2018-03-03_49.446626_-126.432237.png,spawn,WCVI,West Coast Vancouver Island,Rondeault Pt,2018-03-10,2018-03-03,S2B_MSIL2A_20180303T193309_R142_T09UXQ_20201013T061244,49.446626,-126.432237,3.114493,7,1050.0,0,Incomplete,0.9589239358901978
WCVI_2018-03-03_49.4643_-126.429.png,spawn,WCVI,West Coast Vancouver Island,Hesquiat Hrbr Hd,2018-03-10,2018-03-03,S2B_MSIL2A_20180303T193309_R142_T09UXQ_20201013T061244,49.4643,-126.429,3.114493,7,175.0,0,Incomplete,0.9609174728393555
WCVI_2018-03-03_49.803611_-126.937778.png,spawn,WCVI,West Coast Vancouver Island,Port Langford,2018-03-05,2018-03-03,S2B_MSIL2A_20180303T193309_R142_T09UXR_20201013T061250,49.803611,-126.937778,3.846279,2,3175.0,240.0,Dive,0.9622679650783539
WCVI_2018-03-03_49.8162_-126.972.png,spawn,WCVI,West Coast Vancouver Island,Nuchatlitz Inner,2018-03-05,2018-03-03,S2B_MSIL2A_20180303T193309_R142_T09UXR_20201013T061250,49.8162,-126.972,3.846279,2,2025.0,353.57142857142856,Dive,0.9738438725471497
WCVI_2018-03-15_48.915046_-125.49232.png,no-spawn,WCVI,West Coast Vancouver Island,Newcombe Chnl,2018-03-16,2018-03-15,S2A_MSIL2A_20180315T192141_R099_T09UYQ_20201013T091943,48.915046,-125.49232,13.721563,1,350.0,168.0,Dive,0.9705519676208496
WCVI_2018-03-15_48.989997_-125.359373.png,spawn,WCVI,West Coast Vancouver Island,Larkin Is,2018-03-16,2018-03-15,S2A_MSIL2A_20180315T192141_R099_T09UYQ_20201013T091943,48.989997,-125.359373,13.721563,1,350.0,11.0,Dive,0.9591509103775024
WCVI_2018-03-18_49.6025_-126.619167.png,spawn,WCVI,West Coast Vancouver Island,Santa Gertrudis Cv,2018-03-16,2018-03-18,S2A_MSIL2A_20180318T193121_R142_T09UXQ_20201013T104330,49.6025,-126.619167,4.499706,2,1275.0,131.5,Dive,0.9596880376338959
WCVI_2018-03-18_49.615556_-126.616667.png,spawn,WCVI,West Coast Vancouver Island,McKay Psg,2018-03-12,2018-03-18,S2A_MSIL2A_20180318T193121_R142_T09UXQ_20201013T104330,49.615556,-126.616667,4.499706,6,1875.0,60.4,Dive,0.9680114686489105
WCVI_2018-03-18_49.6179_-126.615.png,spawn,WCVI,West Coast Vancouver Island,Saavedra Is,2018-03-16,2018-03-18,S2A_MSIL2A_20180318T193121_R142_T09UXQ_20201013T104330,49.6179,-126.615,4.499706,2,3850.0,57.23076923076923,Dive,0.9707211256027222
WCVI_2018-03-18_49.619167_-126.626111.png,spawn,WCVI,West Coast Vancouver Island,Boca del Infierno Bay,2018-03-16,2018-03-18,S2A_MSIL2A_20180318T193121_R142_T09UXQ_20201013T104330,49.619167,-126.626111,4.499706,2,350.0,29.5,Dive,0.9619283676147461
WCVI_2018-03-18_49.638889_-126.603889.png,spawn,WCVI,West Coast Vancouver Island,Cook Chnl,2018-03-16,2018-03-18,S2A_MSIL2A_20180318T193121_R142_T09UXQ_20201013T104330,49.638889,-126.603889,4.499706,2,1850.0,50.333333333333336,Dive,0.9720475077629089
WCVI_2018-03-18_49.828264_-126.973706.png,spawn,WCVI,West Coast Vancouver Island,Rosa Is,2018-03-16,2018-03-18,S2A_MSIL2A_20180318T193121_R142_T09UXR_20201013T104335,49.828264,-126.973706,7.672277,2,800.0,157.33333333333334,Dive,0.9682107269763947
WCVI_2019-03-05_49.017259_-125.34724.png,spawn,WCVI,West Coast Vancouver Island,Toquart Bay,2019-03-01,2019-03-05,S2B_MSIL2A_20190305T192259_R099_T09UYQ_20201030T173637,49.017259,-125.34724,2.897284,4,525.0,15.0,Dive,0.9502328534231594
WCVI_2019-03-05_49.432222_-126.443056.png,spawn,WCVI,West Coast Vancouver Island,Hesquiat Hrbr,2019-03-08,2019-03-05,S2B_MSIL2A_20190305T192259_R099_T09UXQ_20201030T173633,49.432222,-126.443056,0.712024,3,1575.0,172.4,Dive,0.9630302488803864
WCVI_2019-03-18_49.8162_-126.972.png,spawn,WCVI,West Coast Vancouver Island,Nuchatlitz Inner,2019-03-27,2019-03-18,S2B_MSIL2A_20190318T193129_R142_T09UXR_20201007T080410,49.8162,-126.972,0.676734,9,3500.0,219.21428571428572,Dive,0.9771541655063629
